source_account_number,destination_account_number,amount_before_transaction,amount_debited,transaction_time,amount_after_transaction,company_name,company_website,risk_score_dest,is_fraud
1074,1080,1896.710212,395.6720505,2/6/2022,1501.038162,Company_1080,www.company1080.com,0,0
1019,1008,3520.165131,209.9274866,2/25/2022,3310.237644,Company_1008,www.company1008.com,2,1
1073,1054,7924.705451,122.4760296,2/3/2022,7802.229421,Company_1054,www.company1054.com,0,0
1038,1050,1900.95597,190.9787973,3/20/2022,1709.977173,Company_1050,www.company1050.com,0,0
1051,1096,9020.495101,150.8983662,3/28/2022,8869.596735,Company_1096,www.company1096.com,0,0
1083,1100,6969.7118,370.0335081,1/23/2022,6599.678292,Company_1100,www.company1100.com,0,0
1016,1082,9590.220077,117.7522513,2/25/2022,9472.467825,Company_1082,www.company1082.com,0,0
1006,1024,7372.087792,156.4896012,3/10/2022,7215.598191,Company_1024,www.company1024.com,2,1
1029,1048,5129.0588,120.3991858,1/10/2022,5008.659614,Company_1048,www.company1048.com,2,1
1033,1052,6872.995677,242.8550548,3/24/2022,6630.140622,Company_1052,www.company1052.com,0,0
1075,1058,7350.582603,246.3894486,4/9/2022,7104.193154,Company_1058,www.company1058.com,2,1
1052,1061,6432.718909,308.9459038,3/19/2022,6123.773005,Company_1061,www.company1061.com,3,1
1081,1056,3992.484254,322.8099002,4/1/2022,3669.674353,Company_1056,www.company1056.com,2,1
1032,1039,3298.581296,288.7491344,3/26/2022,3009.832162,Company_1039,www.company1039.com,0,0
1089,1065,1158.897565,453.0088322,3/23/2022,705.8887325,Company_1065,www.company1065.com,0,0
1092,1070,8603.142263,488.2227172,2/4/2022,8114.919546,Company_1070,www.company1070.com,2,1
1083,1090,3956.690163,140.2308582,2/27/2022,3816.459305,Company_1090,www.company1090.com,2,1
1097,1099,5483.083767,445.7404981,1/29/2022,5037.343269,Company_1099,www.company1099.com,0,0
1032,1013,7427.717514,456.9561618,1/25/2022,6970.761352,Company_1013,www.company1013.com,0,0
1022,1091,4412.51453,130.7472642,3/22/2022,4281.767266,Company_1091,www.company1091.com,0,0
1099,1029,3225.32068,465.7318469,3/1/2022,2759.588833,Company_1029,www.company1029.com,0,0
1025,1083,5339.772561,474.4937358,2/18/2022,4865.278825,Company_1083,www.company1083.com,0,0
1052,1082,1012.797477,231.7982821,2/18/2022,780.9991953,Company_1082,www.company1082.com,0,0
1047,1018,6986.224368,426.5170757,3/8/2022,6559.707292,Company_1018,www.company1018.com,1,1
1006,1038,2033.600732,499.3629612,1/6/2022,1534.23777,Company_1038,www.company1038.com,0,0
1081,1021,5821.869977,241.49699,1/27/2022,5580.372987,Company_1021,www.company1021.com,1,1
1074,1029,3658.481305,204.6783963,2/25/2022,3453.802909,Company_1029,www.company1029.com,0,0
1043,1097,6259.534619,429.7706421,3/12/2022,5829.763977,Company_1097,www.company1097.com,0,0
1029,1049,1149.487982,208.3173285,3/10/2022,941.1706532,Company_1049,www.company1049.com,1,1
1002,1045,4613.829715,121.3404288,3/14/2022,4492.489286,Company_1045,www.company1045.com,4,1
1038,1036,4957.125142,115.1814299,1/7/2022,4841.943712,Company_1036,www.company1036.com,1,1
1097,1003,8446.40043,138.7995867,2/27/2022,8307.600843,Company_1003,www.company1003.com,1,1
1075,1072,1090.468816,393.1619323,2/19/2022,697.306884,Company_1072,www.company1072.com,0,0
1047,1009,4613.030765,499.3988438,2/13/2022,4113.631922,Company_1009,www.company1009.com,1,1
1002,1018,9126.338732,336.2476055,1/22/2022,8790.091127,Company_1018,www.company1018.com,1,1
1018,1022,1719.43315,463.8431968,2/3/2022,1255.589953,Company_1022,www.company1022.com,0,0
1094,1037,3361.911305,215.3026754,1/10/2022,3146.60863,Company_1037,www.company1037.com,3,1
1063,1048,5794.658766,111.5937875,2/26/2022,5683.064978,Company_1048,www.company1048.com,2,1
1029,1085,3352.520318,305.085305,4/2/2022,3047.435013,Company_1085,www.company1085.com,2,1
1088,1091,4837.727994,191.5757962,3/22/2022,4646.152198,Company_1091,www.company1091.com,0,0
1097,1012,1420.091254,423.8290334,4/1/2022,996.2622208,Company_1012,www.company1012.com,0,0
1054,1051,5098.640728,357.1538438,1/18/2022,4741.486884,Company_1051,www.company1051.com,0,0
1082,1003,5395.270618,331.8924615,3/5/2022,5063.378157,Company_1003,www.company1003.com,1,1
1035,1034,1780.856564,179.1708525,2/6/2022,1601.685712,Company_1034,www.company1034.com,0,0
1021,1081,2787.564224,300.3246167,3/26/2022,2487.239607,Company_1081,www.company1081.com,0,0
1082,1020,4885.729813,166.3532842,3/13/2022,4719.376529,Company_1020,www.company1020.com,1,1
1004,1019,5863.494417,161.4750724,2/21/2022,5702.019345,Company_1019,www.company1019.com,0,0
1039,1033,2891.251974,414.707511,3/1/2022,2476.544463,Company_1033,www.company1033.com,2,1
1001,1099,3447.226383,397.6213095,1/5/2022,3049.605074,Company_1099,www.company1099.com,0,0
1058,1092,4707.423315,173.9462319,4/8/2022,4533.477083,Company_1092,www.company1092.com,0,0
1047,1034,1374.947614,213.8575018,3/10/2022,1161.090112,Company_1034,www.company1034.com,0,0
1077,1005,2811.471349,124.4053235,3/6/2022,2687.066025,Company_1005,www.company1005.com,2,1
1017,1044,9618.396604,495.5649721,2/8/2022,9122.831632,Company_1044,www.company1044.com,0,0
1052,1015,6983.980724,125.7417291,1/16/2022,6858.238995,Company_1015,www.company1015.com,2,1
1043,1077,1614.143168,436.6073055,1/24/2022,1177.535862,Company_1077,www.company1077.com,0,0
1052,1075,9878.61367,448.7673578,2/15/2022,9429.846312,Company_1075,www.company1075.com,0,0
1096,1042,4993.348096,281.9766641,1/4/2022,4711.371431,Company_1042,www.company1042.com,4,1
1010,1080,3701.842812,435.765616,1/17/2022,3266.077196,Company_1080,www.company1080.com,0,0
1056,1057,3741.96195,328.2282556,4/6/2022,3413.733695,Company_1057,www.company1057.com,0,0
1083,1006,7104.178165,490.9733288,2/20/2022,6613.204836,Company_1006,www.company1006.com,0,0
1032,1044,8627.955526,449.530031,1/21/2022,8178.425495,Company_1044,www.company1044.com,0,0
1085,1029,8379.29483,205.7211433,4/2/2022,8173.573687,Company_1029,www.company1029.com,0,0
1046,1007,2649.882217,344.4783557,3/3/2022,2305.403862,Company_1007,www.company1007.com,0,0
1049,1063,9760.740697,463.7963815,1/5/2022,9296.944315,Company_1063,www.company1063.com,0,0
1053,1016,3351.43641,236.7425464,2/27/2022,3114.693864,Company_1016,www.company1016.com,0,0
1082,1042,1367.526472,281.2490221,2/4/2022,1086.27745,Company_1042,www.company1042.com,4,1
1073,1018,1987.41319,345.6858711,2/5/2022,1641.727319,Company_1018,www.company1018.com,1,1
1047,1061,5298.86445,495.8148604,2/25/2022,4803.04959,Company_1061,www.company1061.com,3,1
1047,1085,2953.902781,392.1968921,3/20/2022,2561.705889,Company_1085,www.company1085.com,2,1
1094,1033,6656.266218,122.8762152,3/30/2022,6533.390003,Company_1033,www.company1033.com,2,1
1043,1019,1965.16317,219.617594,2/10/2022,1745.545576,Company_1019,www.company1019.com,0,0
1093,1060,6788.643885,474.1757397,2/19/2022,6314.468146,Company_1060,www.company1060.com,0,0
1089,1013,4815.874598,282.2865735,4/2/2022,4533.588025,Company_1013,www.company1013.com,0,0
1009,1002,7062.664233,315.7463411,4/6/2022,6746.917891,Company_1002,www.company1002.com,0,0
1037,1057,9876.313408,219.8337103,3/1/2022,9656.479697,Company_1057,www.company1057.com,0,0
1026,1047,1010.18637,211.4255564,3/8/2022,798.7608132,Company_1047,www.company1047.com,0,0
1072,1061,3329.333797,335.1946392,3/6/2022,2994.139158,Company_1061,www.company1061.com,3,1
1031,1006,6582.561793,483.6629561,3/3/2022,6098.898837,Company_1006,www.company1006.com,0,0
1053,1040,9056.13349,144.8975055,4/1/2022,8911.235984,Company_1040,www.company1040.com,1,1
1007,1034,8488.097547,225.2231794,1/3/2022,8262.874368,Company_1034,www.company1034.com,0,0
1044,1030,9055.593079,154.2033934,3/15/2022,8901.389686,Company_1030,www.company1030.com,2,1
1021,1068,6845.628394,323.8008712,2/2/2022,6521.827522,Company_1068,www.company1068.com,0,0
1027,1050,4141.511475,415.0686166,3/6/2022,3726.442858,Company_1050,www.company1050.com,0,0
1082,1082,5972.045205,477.3388128,3/6/2022,5494.706392,Company_1082,www.company1082.com,0,0
1002,1060,6485.279014,267.7307634,2/5/2022,6217.548251,Company_1060,www.company1060.com,0,0
1021,1073,6435.375701,321.8922989,2/22/2022,6113.483402,Company_1073,www.company1073.com,0,0
1030,1013,1848.358585,370.5834759,2/11/2022,1477.775109,Company_1013,www.company1013.com,0,0
1027,1026,8077.418652,247.6387012,2/10/2022,7829.779951,Company_1026,www.company1026.com,0,0
1077,1085,8826.620164,238.6877462,2/18/2022,8587.932418,Company_1085,www.company1085.com,2,1
1004,1050,5329.001827,149.6426536,2/24/2022,5179.359173,Company_1050,www.company1050.com,0,0
1044,1015,8048.092256,250.1931602,1/6/2022,7797.899096,Company_1015,www.company1015.com,2,1
1081,1048,5702.6611,121.6044867,2/20/2022,5581.056613,Company_1048,www.company1048.com,2,1
1055,1050,4314.583163,457.9631909,1/9/2022,3856.619972,Company_1050,www.company1050.com,0,0
1066,1066,4028.500847,262.4352211,4/5/2022,3766.065626,Company_1066,www.company1066.com,0,0
1069,1066,3087.852925,390.5087799,1/17/2022,2697.344145,Company_1066,www.company1066.com,0,0
1019,1023,6538.370083,472.1806269,4/9/2022,6066.189456,Company_1023,www.company1023.com,1,1
1034,1098,8480.361935,444.1409666,2/28/2022,8036.220968,Company_1098,www.company1098.com,1,1
1054,1052,7478.578798,360.7575855,3/7/2022,7117.821213,Company_1052,www.company1052.com,0,0
1089,1061,4522.55029,445.3836399,1/15/2022,4077.16665,Company_1061,www.company1061.com,3,1
1045,1073,7807.711874,121.8976641,1/31/2022,7685.81421,Company_1073,www.company1073.com,0,0
1092,1076,7211.495809,369.3311058,1/6/2022,6842.164703,Company_1076,www.company1076.com,4,1
1065,1058,9578.90304,428.6329493,1/14/2022,9150.27009,Company_1058,www.company1058.com,2,1
1044,1042,3433.092682,199.3926678,3/10/2022,3233.700014,Company_1042,www.company1042.com,4,1
1096,1047,7773.758039,439.4780535,1/27/2022,7334.279986,Company_1047,www.company1047.com,0,0
1100,1006,1374.52148,224.5725817,2/18/2022,1149.948898,Company_1006,www.company1006.com,0,0
1065,1100,5050.187306,356.9915354,1/7/2022,4693.195771,Company_1100,www.company1100.com,0,0
1063,1004,2266.490211,266.8894787,2/28/2022,1999.600733,Company_1004,www.company1004.com,1,1
1065,1012,5426.822047,394.0932834,3/9/2022,5032.728764,Company_1012,www.company1012.com,0,0
1044,1047,2460.120468,364.2058298,1/10/2022,2095.914638,Company_1047,www.company1047.com,0,0
1039,1046,7689.657844,112.8380692,4/6/2022,7576.819775,Company_1046,www.company1046.com,1,1
1080,1030,5790.407006,499.9438765,2/24/2022,5290.463129,Company_1030,www.company1030.com,2,1
1079,1061,4241.685839,295.627644,2/13/2022,3946.058195,Company_1061,www.company1061.com,3,1
1020,1028,6118.817914,140.9160155,3/9/2022,5977.901899,Company_1028,www.company1028.com,0,0
1009,1016,7990.746032,439.6205267,3/3/2022,7551.125506,Company_1016,www.company1016.com,0,0
1002,1029,2752.154141,476.2116046,1/11/2022,2275.942537,Company_1029,www.company1029.com,0,0
1073,1087,6463.940497,136.639826,1/20/2022,6327.300671,Company_1087,www.company1087.com,1,1
1088,1063,3955.901013,473.8538868,1/10/2022,3482.047126,Company_1063,www.company1063.com,0,0
1078,1057,2930.7645,110.6643621,2/7/2022,2820.100138,Company_1057,www.company1057.com,0,0
1016,1030,3732.517142,170.162092,1/12/2022,3562.35505,Company_1030,www.company1030.com,2,1
1058,1072,4352.090355,125.4811655,2/22/2022,4226.60919,Company_1072,www.company1072.com,0,0
1020,1072,7059.642068,188.3188357,2/9/2022,6871.323232,Company_1072,www.company1072.com,0,0
1023,1016,8321.361977,496.8826459,2/17/2022,7824.479331,Company_1016,www.company1016.com,0,0
1097,1082,1078.688795,282.4590687,2/27/2022,796.2297264,Company_1082,www.company1082.com,0,0
1029,1022,8264.736839,277.5149252,3/16/2022,7987.221914,Company_1022,www.company1022.com,0,0
1050,1051,9280.475562,427.218485,3/21/2022,8853.257077,Company_1051,www.company1051.com,0,0
1097,1067,1445.997566,492.6560356,2/13/2022,953.3415308,Company_1067,www.company1067.com,1,1
1065,1057,7079.947256,452.221595,3/8/2022,6627.725661,Company_1057,www.company1057.com,0,0
1079,1077,4099.201158,422.3343128,1/29/2022,3676.866845,Company_1077,www.company1077.com,0,0
1046,1012,4878.952171,145.8629587,3/16/2022,4733.089213,Company_1012,www.company1012.com,0,0
1081,1077,4910.565405,281.2813285,2/17/2022,4629.284077,Company_1077,www.company1077.com,0,0
1065,1020,3506.776111,474.141063,2/14/2022,3032.635048,Company_1020,www.company1020.com,1,1
1076,1044,5021.073897,462.9719416,4/3/2022,4558.101955,Company_1044,www.company1044.com,0,0
1096,1037,1499.184156,408.3816221,1/23/2022,1090.802534,Company_1037,www.company1037.com,3,1
1094,1092,6347.297802,478.535027,3/7/2022,5868.762775,Company_1092,www.company1092.com,0,0
1097,1028,5145.86404,492.6691576,3/10/2022,4653.194882,Company_1028,www.company1028.com,0,0
1094,1014,6970.426317,258.417999,3/26/2022,6712.008318,Company_1014,www.company1014.com,2,1
1033,1002,3300.797142,427.6329711,2/23/2022,2873.164171,Company_1002,www.company1002.com,0,0
1038,1061,3720.786472,207.1963298,4/5/2022,3513.590142,Company_1061,www.company1061.com,3,1
1029,1032,3923.942174,489.7653426,1/19/2022,3434.176832,Company_1032,www.company1032.com,1,1
1063,1054,6883.79701,455.6385872,3/3/2022,6428.158423,Company_1054,www.company1054.com,0,0
1059,1044,6164.700958,387.3944847,3/3/2022,5777.306473,Company_1044,www.company1044.com,0,0
1046,1074,5537.69877,253.2143908,1/11/2022,5284.484379,Company_1074,www.company1074.com,0,0
1031,1026,2443.401259,464.1969051,3/18/2022,1979.204354,Company_1026,www.company1026.com,0,0
1074,1055,8721.224131,287.8144536,2/26/2022,8433.409677,Company_1055,www.company1055.com,2,1
1033,1013,9221.18697,373.0919559,1/2/2022,8848.095014,Company_1013,www.company1013.com,0,0
1064,1034,2956.453164,151.9450465,2/16/2022,2804.508117,Company_1034,www.company1034.com,0,0
1018,1044,3571.156846,228.9584422,2/13/2022,3342.198403,Company_1044,www.company1044.com,0,0
1084,1012,7788.369791,335.2826503,4/6/2022,7453.08714,Company_1012,www.company1012.com,0,0
1078,1052,1521.683608,139.8443421,3/11/2022,1381.839266,Company_1052,www.company1052.com,0,0
1054,1056,1843.284705,164.9838529,1/24/2022,1678.300852,Company_1056,www.company1056.com,2,1
1020,1074,8359.413387,483.8494701,3/31/2022,7875.563917,Company_1074,www.company1074.com,0,0
1094,1065,4111.6336,126.6735119,2/27/2022,3984.960088,Company_1065,www.company1065.com,0,0
1044,1036,5231.691346,405.1697462,3/12/2022,4826.521599,Company_1036,www.company1036.com,1,1
1050,1027,3469.33683,186.1368762,2/8/2022,3283.199954,Company_1027,www.company1027.com,1,1
1071,1016,2224.653967,286.4848614,4/7/2022,1938.169106,Company_1016,www.company1016.com,0,0
1022,1046,2088.552098,316.3264603,4/10/2022,1772.225638,Company_1046,www.company1046.com,1,1
1093,1097,3609.219233,388.3107722,3/27/2022,3220.908461,Company_1097,www.company1097.com,0,0
1013,1010,3915.585279,160.1065879,1/1/2022,3755.478691,Company_1010,www.company1010.com,2,1
1087,1002,5950.319924,261.3251624,4/5/2022,5688.994761,Company_1002,www.company1002.com,0,0
1019,1087,4998.862393,302.8028637,2/13/2022,4696.059529,Company_1087,www.company1087.com,1,1
1046,1089,7593.152293,362.056587,2/12/2022,7231.095706,Company_1089,www.company1089.com,0,0
1051,1054,5606.701961,218.6593999,4/10/2022,5388.042562,Company_1054,www.company1054.com,0,0
1096,1012,4078.037056,176.6536441,3/10/2022,3901.383412,Company_1012,www.company1012.com,0,0
1026,1063,3039.042868,136.4852762,3/4/2022,2902.557591,Company_1063,www.company1063.com,0,0
1074,1079,7239.161178,359.4810298,3/12/2022,6879.680148,Company_1079,www.company1079.com,0,0
1021,1081,1179.439603,149.8325034,1/25/2022,1029.607099,Company_1081,www.company1081.com,0,0
1042,1074,8494.277982,202.2826298,1/30/2022,8291.995352,Company_1074,www.company1074.com,0,0
1053,1041,8946.693917,486.3781525,1/17/2022,8460.315765,Company_1041,www.company1041.com,2,1
1063,1048,8184.95927,311.3118227,2/16/2022,7873.647447,Company_1048,www.company1048.com,2,1
1015,1012,5509.775475,279.0866852,1/28/2022,5230.688789,Company_1012,www.company1012.com,0,0
1012,1075,3625.170848,166.583435,2/25/2022,3458.587413,Company_1075,www.company1075.com,0,0
1012,1061,4496.955897,475.4868962,2/28/2022,4021.469001,Company_1061,www.company1061.com,3,1
1047,1028,6096.942168,148.0353843,2/9/2022,5948.906784,Company_1028,www.company1028.com,0,0
1077,1071,2768.610634,188.8697487,4/7/2022,2579.740886,Company_1071,www.company1071.com,2,1
1011,1095,6475.750427,484.896123,4/6/2022,5990.854304,Company_1095,www.company1095.com,1,1
1072,1099,6436.819676,353.0258263,1/3/2022,6083.793849,Company_1099,www.company1099.com,0,0
1021,1006,9532.561721,113.5570782,2/13/2022,9419.004643,Company_1006,www.company1006.com,0,0
1035,1075,9729.259862,281.8622138,1/26/2022,9447.397648,Company_1075,www.company1075.com,0,0
1063,1088,1349.951849,366.6484443,1/30/2022,983.303405,Company_1088,www.company1088.com,1,1
1007,1060,9987.859526,220.9427407,2/15/2022,9766.916785,Company_1060,www.company1060.com,0,0
1083,1100,9407.346157,177.51473,3/9/2022,9229.831427,Company_1100,www.company1100.com,0,0
1051,1048,2528.418965,350.1529198,1/2/2022,2178.266045,Company_1048,www.company1048.com,2,1
1072,1078,3082.694229,123.621835,4/9/2022,2959.072394,Company_1078,www.company1078.com,2,1
1084,1094,7012.62432,262.8206916,3/27/2022,6749.803628,Company_1094,www.company1094.com,0,0
1080,1098,8117.413672,188.9255204,1/7/2022,7928.488151,Company_1098,www.company1098.com,1,1
1013,1085,4589.653092,417.5956991,4/5/2022,4172.057393,Company_1085,www.company1085.com,2,1
1094,1067,2247.853733,199.9195203,1/29/2022,2047.934213,Company_1067,www.company1067.com,1,1
1034,1011,7294.526662,124.4308497,3/12/2022,7170.095812,Company_1011,www.company1011.com,0,0
1026,1003,7354.853424,274.7208583,4/1/2022,7080.132566,Company_1003,www.company1003.com,1,1
1053,1054,2282.680866,405.8361856,3/30/2022,1876.844681,Company_1054,www.company1054.com,0,0
1006,1055,7241.611782,298.341738,3/3/2022,6943.270044,Company_1055,www.company1055.com,2,1
1053,1100,4372.335295,109.9431252,2/20/2022,4262.39217,Company_1100,www.company1100.com,0,0
1031,1034,4235.684042,145.031395,2/21/2022,4090.652647,Company_1034,www.company1034.com,0,0
1002,1064,8064.137463,457.1530793,4/10/2022,7606.984384,Company_1064,www.company1064.com,1,1
1004,1065,2679.597982,334.0129762,2/17/2022,2345.585006,Company_1065,www.company1065.com,0,0
1091,1029,3363.512194,297.3222301,4/8/2022,3066.189964,Company_1029,www.company1029.com,0,0
1044,1094,6016.876952,408.0095232,1/29/2022,5608.867428,Company_1094,www.company1094.com,0,0
1010,1013,7886.406334,407.0331535,3/6/2022,7479.373181,Company_1013,www.company1013.com,0,0
1079,1061,6464.666564,466.6155605,1/18/2022,5998.051004,Company_1061,www.company1061.com,3,1
1034,1030,1010.08147,496.8393546,3/31/2022,513.2421156,Company_1030,www.company1030.com,2,1
1057,1070,1449.601491,497.4515866,4/7/2022,952.1499048,Company_1070,www.company1070.com,2,1
1094,1082,4396.157197,413.4195787,2/9/2022,3982.737618,Company_1082,www.company1082.com,0,0
1036,1051,3600.851411,472.6106186,3/15/2022,3128.240793,Company_1051,www.company1051.com,0,0
1001,1007,3954.152098,268.5799474,1/25/2022,3685.572151,Company_1007,www.company1007.com,0,0
1007,1087,7965.411848,440.7001398,2/21/2022,7524.711708,Company_1087,www.company1087.com,1,1
1026,1045,2344.009972,362.9539874,2/1/2022,1981.055985,Company_1045,www.company1045.com,4,1
1055,1007,2657.076692,387.5831095,2/7/2022,2269.493582,Company_1007,www.company1007.com,0,0
1003,1091,7893.169563,189.1500379,4/6/2022,7704.019525,Company_1091,www.company1091.com,0,0
1053,1056,4724.600145,138.3996736,1/21/2022,4586.200471,Company_1056,www.company1056.com,2,1
1086,1016,1585.792739,283.2799894,3/8/2022,1302.512749,Company_1016,www.company1016.com,0,0
1002,1028,5299.529651,267.6743576,1/21/2022,5031.855293,Company_1028,www.company1028.com,0,0
1006,1067,5739.903453,432.3214173,2/6/2022,5307.582036,Company_1067,www.company1067.com,1,1
1014,1006,4625.310361,338.6335257,2/5/2022,4286.676836,Company_1006,www.company1006.com,0,0
1009,1029,6207.699239,141.2813677,1/26/2022,6066.417871,Company_1029,www.company1029.com,0,0
1002,1013,6146.413004,209.2892606,3/14/2022,5937.123744,Company_1013,www.company1013.com,0,0
1002,1052,3821.629246,332.5608113,4/1/2022,3489.068435,Company_1052,www.company1052.com,0,0
1015,1100,7296.264352,253.0523803,3/15/2022,7043.211971,Company_1100,www.company1100.com,0,0
1015,1094,3946.289594,237.3480383,3/11/2022,3708.941556,Company_1094,www.company1094.com,0,0
1097,1043,6723.332959,329.3657278,1/9/2022,6393.967231,Company_1043,www.company1043.com,1,1
1007,1035,5472.126623,108.7766048,3/11/2022,5363.350018,Company_1035,www.company1035.com,3,1
1039,1061,9011.116331,350.7364471,3/10/2022,8660.379884,Company_1061,www.company1061.com,3,1
1068,1020,6224.855796,331.1650474,2/25/2022,5893.690749,Company_1020,www.company1020.com,1,1
1039,1049,7151.419101,360.3490635,2/24/2022,6791.070037,Company_1049,www.company1049.com,1,1
1071,1089,7007.808363,307.1443962,1/23/2022,6700.663967,Company_1089,www.company1089.com,0,0
1008,1029,5456.943638,359.3994904,3/9/2022,5097.544147,Company_1029,www.company1029.com,0,0
1080,1075,8754.451746,105.2285386,1/23/2022,8649.223207,Company_1075,www.company1075.com,0,0
1100,1035,7154.59763,351.8820106,1/7/2022,6802.715619,Company_1035,www.company1035.com,3,1
1088,1097,8197.55241,171.7805806,2/28/2022,8025.771829,Company_1097,www.company1097.com,0,0
1054,1075,6450.346559,265.4941086,2/24/2022,6184.85245,Company_1075,www.company1075.com,0,0
1094,1035,8493.14728,483.1958177,3/28/2022,8009.951463,Company_1035,www.company1035.com,3,1
1073,1044,7683.400972,159.1043488,1/1/2022,7524.296624,Company_1044,www.company1044.com,0,0
1089,1078,8745.679062,499.766175,2/26/2022,8245.912887,Company_1078,www.company1078.com,2,1
1097,1041,6385.669063,408.7169926,1/17/2022,5976.95207,Company_1041,www.company1041.com,2,1
1025,1090,4502.345822,460.0330405,2/3/2022,4042.312782,Company_1090,www.company1090.com,2,1
1012,1088,8210.149505,427.489458,3/30/2022,7782.660047,Company_1088,www.company1088.com,1,1
1014,1011,7979.271004,468.6477092,4/5/2022,7510.623295,Company_1011,www.company1011.com,0,0
1005,1063,4765.720413,431.9598524,1/24/2022,4333.760561,Company_1063,www.company1063.com,0,0
1012,1084,3100.131314,107.4073884,3/29/2022,2992.723925,Company_1084,www.company1084.com,1,1
1074,1044,5160.312592,293.1799733,3/22/2022,4867.132618,Company_1044,www.company1044.com,0,0
1066,1054,1611.880271,478.4798443,2/22/2022,1133.400427,Company_1054,www.company1054.com,0,0
1014,1096,8247.418284,253.4040188,4/9/2022,7994.014265,Company_1096,www.company1096.com,0,0
1075,1095,6583.395083,386.8765247,1/19/2022,6196.518558,Company_1095,www.company1095.com,1,1
1010,1044,7655.133381,156.430771,2/5/2022,7498.70261,Company_1044,www.company1044.com,0,0
1086,1065,4717.338091,307.0468482,4/3/2022,4410.291243,Company_1065,www.company1065.com,0,0
1040,1013,6984.846953,244.3177868,3/30/2022,6740.529166,Company_1013,www.company1013.com,0,0
1094,1095,1746.67667,162.419856,3/15/2022,1584.256814,Company_1095,www.company1095.com,1,1
1095,1012,1391.142176,328.5524491,2/20/2022,1062.589727,Company_1012,www.company1012.com,0,0
1059,1057,9585.851848,281.523001,2/18/2022,9304.328847,Company_1057,www.company1057.com,0,0
1020,1099,8110.89371,379.4161671,1/10/2022,7731.477543,Company_1099,www.company1099.com,0,0
1072,1012,4906.079771,274.5003879,2/12/2022,4631.579383,Company_1012,www.company1012.com,0,0
1096,1002,2830.86621,464.1886098,3/14/2022,2366.6776,Company_1002,www.company1002.com,0,0
1043,1026,6983.543009,472.656479,1/3/2022,6510.88653,Company_1026,www.company1026.com,0,0
1085,1022,7647.104615,475.7093969,4/1/2022,7171.395218,Company_1022,www.company1022.com,0,0
1096,1010,5202.890477,327.7298937,1/3/2022,4875.160583,Company_1010,www.company1010.com,2,1
1032,1063,3629.119491,247.0590586,2/5/2022,3382.060433,Company_1063,www.company1063.com,0,0
1052,1096,7310.885769,217.1145333,3/8/2022,7093.771235,Company_1096,www.company1096.com,0,0
1039,1039,2362.330154,224.4700746,1/19/2022,2137.86008,Company_1039,www.company1039.com,0,0
1042,1094,3685.605291,247.2609146,1/15/2022,3438.344377,Company_1094,www.company1094.com,0,0
1078,1053,5032.077926,392.8829209,2/16/2022,4639.195005,Company_1053,www.company1053.com,0,0
1060,1053,5871.529565,288.4065426,2/20/2022,5583.123022,Company_1053,www.company1053.com,0,0
1044,1091,9978.5204,180.2031126,2/10/2022,9798.317287,Company_1091,www.company1091.com,0,0
1016,1042,9316.234236,471.6085499,2/28/2022,8844.625687,Company_1042,www.company1042.com,4,1
1018,1007,3348.692349,184.5428001,3/30/2022,3164.149549,Company_1007,www.company1007.com,0,0
1058,1025,7878.029364,294.0853685,4/9/2022,7583.943996,Company_1025,www.company1025.com,0,0
1039,1099,1653.17831,486.0982497,1/20/2022,1167.08006,Company_1099,www.company1099.com,0,0
1012,1010,2014.48787,348.4209784,3/10/2022,1666.066892,Company_1010,www.company1010.com,2,1
1099,1088,5521.811775,463.1723847,1/1/2022,5058.63939,Company_1088,www.company1088.com,1,1
1057,1065,5095.67409,305.4519587,1/9/2022,4790.222131,Company_1065,www.company1065.com,0,0
1099,1040,3698.169973,125.1353323,2/26/2022,3573.03464,Company_1040,www.company1040.com,1,1
1041,1091,8996.680375,411.2822325,1/26/2022,8585.398142,Company_1091,www.company1091.com,0,0
1082,1008,3420.860501,446.129949,3/8/2022,2974.730552,Company_1008,www.company1008.com,2,1
1004,1065,9111.94902,133.4531746,3/25/2022,8978.495845,Company_1065,www.company1065.com,0,0
1057,1090,2422.906345,398.6846493,3/31/2022,2024.221695,Company_1090,www.company1090.com,2,1
1051,1066,8544.138174,107.1058919,3/24/2022,8437.032283,Company_1066,www.company1066.com,0,0
1098,1099,7120.88089,269.5584247,3/3/2022,6851.322465,Company_1099,www.company1099.com,0,0
1040,1019,2279.577228,112.1593478,2/25/2022,2167.41788,Company_1019,www.company1019.com,0,0
1046,1066,9029.281455,214.2117569,3/13/2022,8815.069698,Company_1066,www.company1066.com,0,0
1008,1094,9740.171215,424.7087416,1/7/2022,9315.462473,Company_1094,www.company1094.com,0,0
1065,1022,6008.831838,393.9600394,2/5/2022,5614.871799,Company_1022,www.company1022.com,0,0
1047,1091,7676.433832,254.7956925,1/8/2022,7421.63814,Company_1091,www.company1091.com,0,0
1017,1082,8248.215232,392.4586339,3/30/2022,7855.756598,Company_1082,www.company1082.com,0,0
1069,1057,6855.014489,480.5931819,3/16/2022,6374.421307,Company_1057,www.company1057.com,0,0
1013,1059,2624.092214,435.1858305,2/4/2022,2188.906383,Company_1059,www.company1059.com,2,1
1026,1061,5403.393516,104.7128717,4/1/2022,5298.680645,Company_1061,www.company1061.com,3,1
1092,1037,4810.951965,333.2500501,2/17/2022,4477.701915,Company_1037,www.company1037.com,3,1
