source_account_number,destination_account_number,amount_before_transaction,amount_debited,transaction_time,amount_after_transaction,company_name,company_website,risk_score_dest,is_fraud
1048,1002,5053.338426323667,255.05952218225883,2022-02-25,4798.278904141408,Company_1002,www.company1002.com,4,0
1039,1001,7805.469960057215,353.08475149944036,2022-03-01,7452.385208557775,Company_1001,www.company1001.com,0,0
1093,1047,4128.143718150839,381.5428366537325,2022-01-10,3746.6008814971065,Company_1047,www.company1047.com,0,0
1042,1069,6984.205520384962,101.74530786012363,2022-02-08,6882.460212524838,Company_1069,www.company1069.com,0,0
1026,1020,8159.049647107563,166.78123549887948,2022-01-28,7992.268411608684,Company_1020,www.company1020.com,0,0
1099,1011,9344.600375315074,385.21842025372746,2022-02-18,8959.381955061346,Company_1011,www.company1011.com,0,0
1050,1002,3111.778736699082,366.55416543128257,2022-02-05,2745.2245712677995,Company_1002,www.company1002.com,4,1
1025,1067,4593.843242283773,486.4190020514709,2022-01-13,4107.4242402323025,Company_1067,www.company1067.com,0,0
1024,1087,2371.744119973757,404.4151161003132,2022-04-06,1967.3290038734435,Company_1087,www.company1087.com,2,1
1013,1012,9932.351519425378,480.3090830925352,2022-02-05,9452.042436332842,Company_1012,www.company1012.com,4,0
1060,1020,9343.008711318658,381.01620061392276,2022-01-26,8961.992510704735,Company_1020,www.company1020.com,0,0
1007,1005,5859.614172525036,219.22088345577725,2022-03-27,5640.3932890692595,Company_1005,www.company1005.com,0,0
1057,1037,8578.29964938779,142.14596890034258,2022-01-04,8436.153680487449,Company_1037,www.company1037.com,0,0
1036,1038,5688.62179544838,412.72954533797423,2022-04-05,5275.892250110406,Company_1038,www.company1038.com,0,0
1045,1094,6612.271192024838,357.6596885903664,2022-03-23,6254.611503434471,Company_1094,www.company1094.com,1,1
1020,1009,1802.1198890441497,119.2744049573185,2022-03-05,1682.8454840868312,Company_1009,www.company1009.com,1,1
1065,1098,7797.433784471271,244.02018636039134,2022-02-07,7553.413598110879,Company_1098,www.company1098.com,0,0
1008,1053,2149.421352717113,482.71992619371446,2022-03-29,1666.7014265233988,Company_1053,www.company1053.com,3,0
1016,1044,8434.608672272756,300.1604582840805,2022-03-28,8134.448213988675,Company_1044,www.company1044.com,3,1
1014,1099,8038.252789033473,273.09165440788183,2022-01-22,7765.161134625591,Company_1099,www.company1099.com,0,0
1076,1086,7378.702279686788,283.0798420637176,2022-01-02,7095.62243762307,Company_1086,www.company1086.com,0,0
1087,1024,1325.443424722859,183.55308960206548,2022-01-31,1141.8903351207935,Company_1024,www.company1024.com,0,0
1015,1081,3728.1552035079576,247.4828683459181,2022-01-11,3480.6723351620394,Company_1081,www.company1081.com,3,1
1092,1074,3368.013129197586,247.92530239487064,2022-04-02,3120.0878268027154,Company_1074,www.company1074.com,2,0
1098,1030,4241.227667243672,120.94200807498896,2022-02-15,4120.285659168683,Company_1030,www.company1030.com,0,0
1066,1059,1788.7847208745468,407.0270514071673,2022-04-06,1381.7576694673794,Company_1059,www.company1059.com,0,0
1032,1087,9432.620407279564,266.6017727615516,2022-03-03,9166.018634518014,Company_1087,www.company1087.com,2,1
1087,1096,5984.220166411386,428.8719547265693,2022-03-10,5555.348211684817,Company_1096,www.company1096.com,0,0
1063,1081,3749.718795922212,440.13920044795816,2022-03-05,3309.579595474254,Company_1081,www.company1081.com,3,0
1086,1081,4572.833653668551,184.79762187946324,2022-01-10,4388.036031789088,Company_1081,www.company1081.com,3,1
1051,1014,5024.822864543521,362.9413928680514,2022-02-09,4661.88147167547,Company_1014,www.company1014.com,0,0
1025,1009,6405.3490002455555,288.9127216651927,2022-01-24,6116.436278580363,Company_1009,www.company1009.com,1,1
1058,1040,5641.11484926848,452.062695168594,2022-04-09,5189.052154099885,Company_1040,www.company1040.com,0,0
1063,1066,9274.527758929757,186.29627167058166,2022-02-13,9088.231487259174,Company_1066,www.company1066.com,1,0
1062,1025,5472.671346152472,371.1252801240177,2022-03-01,5101.546066028454,Company_1025,www.company1025.com,0,0
1022,1073,9929.422133409815,343.100848901089,2022-03-03,9586.321284508726,Company_1073,www.company1073.com,0,0
1058,1022,8662.824619705862,218.12059102873312,2022-03-28,8444.704028677128,Company_1022,www.company1022.com,0,0
1058,1004,2876.5946292160224,154.64036146046905,2022-01-17,2721.9542677555532,Company_1004,www.company1004.com,1,1
1086,1026,9375.356931795246,360.65590419091063,2022-03-06,9014.701027604335,Company_1026,www.company1026.com,2,1
1049,1058,2047.2975809692848,395.4389832529323,2022-04-05,1651.8585977163525,Company_1058,www.company1058.com,0,0
1052,1029,8357.047376420724,226.25093750534,2022-04-05,8130.796438915384,Company_1029,www.company1029.com,1,0
1042,1098,4425.609641289221,357.9330416089255,2022-02-26,4067.6765996802956,Company_1098,www.company1098.com,0,0
1070,1087,8901.768884005625,258.0523630446013,2022-02-24,8643.716520961025,Company_1087,www.company1087.com,2,0
1015,1037,8812.510210967053,385.28275331304707,2022-02-22,8427.227457654006,Company_1037,www.company1037.com,0,0
1054,1075,8253.32860105859,179.68610995762126,2022-02-25,8073.64249110097,Company_1075,www.company1075.com,2,0
1060,1070,8110.2739267635525,456.08600105446976,2022-04-08,7654.187925709082,Company_1070,www.company1070.com,4,1
1097,1018,3742.112251882367,214.9638385862319,2022-01-09,3527.1484132961355,Company_1018,www.company1018.com,1,0
1008,1085,1728.2735474612696,247.11439510246117,2022-01-22,1481.1591523588083,Company_1085,www.company1085.com,0,0
1053,1042,4626.821608886453,123.23678083213991,2022-01-13,4503.584828054313,Company_1042,www.company1042.com,0,0
1060,1100,2561.720634878578,144.60488492851056,2022-03-30,2417.1157499500673,Company_1100,www.company1100.com,0,0
1005,1041,7254.559800122155,306.34476108493124,2022-02-17,6948.2150390372235,Company_1041,www.company1041.com,0,0
1068,1038,4114.8975388400695,207.0370706911886,2022-01-18,3907.860468148881,Company_1038,www.company1038.com,0,0
1006,1034,9780.491807739234,434.1920902968778,2022-03-17,9346.299717442356,Company_1034,www.company1034.com,3,1
1096,1017,6768.7486961079885,105.87735546198154,2022-02-09,6662.871340646007,Company_1017,www.company1017.com,0,0
1094,1037,8402.325072709249,251.6376194687745,2022-01-17,8150.6874532404745,Company_1037,www.company1037.com,0,0
1047,1025,2192.7220546766357,234.93821870763708,2022-01-15,1957.7838359689986,Company_1025,www.company1025.com,0,0
1099,1076,8758.130340453603,107.73105236704042,2022-01-15,8650.399288086563,Company_1076,www.company1076.com,2,1
1055,1087,9304.814714620548,149.74735960020408,2022-03-20,9155.067355020345,Company_1087,www.company1087.com,2,0
1040,1086,5383.5572693704235,265.4570699674541,2022-03-04,5118.100199402969,Company_1086,www.company1086.com,0,0
1052,1085,6456.276439758797,297.14583377897867,2022-02-08,6159.130605979818,Company_1085,www.company1085.com,0,0
1016,1027,7883.288208126959,261.71589890194764,2022-01-13,7621.572309225012,Company_1027,www.company1027.com,0,0
1013,1057,2573.547645343713,312.37507136483754,2022-03-22,2261.172573978876,Company_1057,www.company1057.com,0,0
1030,1031,5523.0946881709815,338.0526699622726,2022-02-01,5185.042018208709,Company_1031,www.company1031.com,1,1
1019,1006,4587.967249950818,103.96952845113425,2022-01-09,4483.997721499683,Company_1006,www.company1006.com,0,0
1017,1091,2317.365929460242,285.63806378140157,2022-02-09,2031.7278656788405,Company_1091,www.company1091.com,0,0
1063,1040,4307.809800623783,485.3996963550353,2022-01-20,3822.410104268748,Company_1040,www.company1040.com,0,0
1019,1098,1613.550784469442,307.6129120518195,2022-03-31,1305.9378724176227,Company_1098,www.company1098.com,0,0
1092,1012,1232.3071625453829,371.0169069835813,2022-04-01,861.2902555618016,Company_1012,www.company1012.com,4,0
1058,1053,2216.496602393405,224.7455431667533,2022-03-26,1991.7510592266515,Company_1053,www.company1053.com,3,1
1055,1071,9668.036004302565,409.596551261105,2022-03-23,9258.43945304146,Company_1071,www.company1071.com,2,0
1090,1010,5945.765823055152,409.168592750446,2022-03-18,5536.5972303047065,Company_1010,www.company1010.com,2,1
1090,1045,9692.39945037898,308.5184190616556,2022-03-21,9383.881031317324,Company_1045,www.company1045.com,0,0
1062,1017,4892.480904971188,490.4055293116854,2022-03-14,4402.075375659502,Company_1017,www.company1017.com,0,0
1023,1026,3806.3451977673362,150.22008590506135,2022-03-04,3656.125111862275,Company_1026,www.company1026.com,2,1
1009,1085,5555.2767655621965,106.7790659558324,2022-03-17,5448.497699606364,Company_1085,www.company1085.com,0,0
1012,1092,4955.605197696191,408.0632847028384,2022-02-13,4547.5419129933525,Company_1092,www.company1092.com,2,0
1001,1062,1950.9821583556952,422.86221494595304,2022-02-07,1528.119943409742,Company_1062,www.company1062.com,0,0
1058,1046,6767.436832211856,148.0828916482305,2022-03-24,6619.353940563626,Company_1046,www.company1046.com,1,1
1001,1064,2944.3436425863965,206.23313318344242,2022-03-01,2738.110509402954,Company_1064,www.company1064.com,0,0
1034,1002,6576.291594080466,107.02094534665156,2022-03-12,6469.270648733815,Company_1002,www.company1002.com,4,0
1096,1054,6851.80983158338,217.3234443122259,2022-04-09,6634.486387271155,Company_1054,www.company1054.com,3,1
1048,1065,2368.223678157833,409.2567495674686,2022-02-17,1958.9669285903644,Company_1065,www.company1065.com,0,0
1089,1051,1552.1466439960134,307.18421108503156,2022-01-18,1244.9624329109818,Company_1051,www.company1051.com,4,0
1001,1053,8026.854274615958,239.23823726731524,2022-01-16,7787.616037348643,Company_1053,www.company1053.com,3,1
1016,1036,5138.203813923881,248.69571796253211,2022-02-24,4889.508095961349,Company_1036,www.company1036.com,2,1
1061,1026,1523.4741595492821,100.54145028618726,2022-02-08,1422.932709263095,Company_1026,www.company1026.com,2,1
1064,1029,9953.796854527904,219.92021102609436,2022-03-09,9733.87664350181,Company_1029,www.company1029.com,1,1
1063,1021,1520.0250489672997,358.5834966551722,2022-02-28,1161.4415523121274,Company_1021,www.company1021.com,1,0
1069,1011,7255.317059726978,489.67777752654285,2022-03-30,6765.639282200435,Company_1011,www.company1011.com,0,0
1022,1040,9853.110327370723,438.8243307935598,2022-04-06,9414.285996577164,Company_1040,www.company1040.com,0,0
1093,1011,3152.6209379433303,109.43798585821165,2022-03-03,3043.182952085119,Company_1011,www.company1011.com,0,0
1067,1036,2280.2443181847657,459.4242418699357,2022-01-13,1820.82007631483,Company_1036,www.company1036.com,2,1
1076,1059,2092.46445480186,413.2793653194504,2022-03-22,1679.1850894824097,Company_1059,www.company1059.com,0,0
1026,1039,3729.47632810836,412.15044942839216,2022-01-06,3317.325878679968,Company_1039,www.company1039.com,1,0
1016,1099,1909.4122990958201,283.1983036014286,2022-03-24,1626.2139954943914,Company_1099,www.company1099.com,0,0
1051,1054,7229.452075247187,259.2021171818011,2022-03-18,6970.249958065386,Company_1054,www.company1054.com,3,0
1086,1098,1560.6261831705642,221.16629153327705,2022-03-01,1339.4598916372872,Company_1098,www.company1098.com,0,0
1057,1055,5584.799153348107,126.27794358174631,2022-03-31,5458.521209766361,Company_1055,www.company1055.com,1,1
1029,1024,9970.27168467679,191.29414539747964,2022-01-14,9778.97753927931,Company_1024,www.company1024.com,0,0
1078,1022,8325.73242555417,198.64145399120986,2022-04-05,8127.09097156296,Company_1022,www.company1022.com,0,0
1092,1069,6536.974944079098,293.63082788408065,2022-02-23,6243.344116195018,Company_1069,www.company1069.com,0,0
1069,1056,3756.282587079505,398.9777626386776,2022-01-04,3357.3048244408274,Company_1056,www.company1056.com,3,1
1047,1033,6615.062526624746,289.5239313591786,2022-02-08,6325.538595265568,Company_1033,www.company1033.com,0,0
1094,1036,5743.373175204864,123.13777977886424,2022-03-13,5620.235395426,Company_1036,www.company1036.com,2,0
1062,1020,4834.7504550133435,483.11592039528153,2022-01-25,4351.634534618062,Company_1020,www.company1020.com,0,0
1069,1083,2176.3933906617954,477.0897276376449,2022-03-18,1699.3036630241504,Company_1083,www.company1083.com,0,0
1076,1099,8979.4379371642,414.07581725936336,2022-02-01,8565.362119904838,Company_1099,www.company1099.com,0,0
1016,1081,5048.061839391903,496.53116062568824,2022-02-28,4551.530678766215,Company_1081,www.company1081.com,3,1
1090,1062,2751.602606386886,317.79293312010515,2022-03-04,2433.8096732667805,Company_1062,www.company1062.com,0,0
1090,1098,4309.834157895607,485.10734010128243,2022-02-07,3824.7268177943247,Company_1098,www.company1098.com,0,0
1048,1073,4727.167772760344,130.2420162467003,2022-04-02,4596.925756513643,Company_1073,www.company1073.com,0,0
1085,1026,8447.84106010187,246.27229930454854,2022-02-22,8201.568760797321,Company_1026,www.company1026.com,2,1
1039,1066,7602.5294250526185,190.15250720270635,2022-04-04,7412.376917849912,Company_1066,www.company1066.com,1,0
1100,1073,7923.7440427720585,178.33323365370802,2022-03-08,7745.410809118351,Company_1073,www.company1073.com,0,0
1033,1073,1099.281379857825,156.32117955707042,2022-01-28,942.9602003007545,Company_1073,www.company1073.com,0,0
1094,1040,4745.3859836178535,348.9654566263987,2022-01-03,4396.420526991455,Company_1040,www.company1040.com,0,0
1023,1017,5332.097364717913,412.528742298922,2022-04-08,4919.56862241899,Company_1017,www.company1017.com,0,0
1010,1001,1172.7304914075103,331.31935976814424,2022-03-21,841.411131639366,Company_1001,www.company1001.com,0,0
1069,1089,3338.318878705308,158.78508383528387,2022-01-22,3179.5337948700244,Company_1089,www.company1089.com,3,1
1100,1061,7842.608408099215,424.44950797338834,2022-04-06,7418.158900125827,Company_1061,www.company1061.com,0,0
1034,1043,2233.9873515609916,354.3818828654914,2022-02-07,1879.6054686955001,Company_1043,www.company1043.com,0,0
1052,1042,5817.791183073325,255.2662824507982,2022-03-13,5562.524900622527,Company_1042,www.company1042.com,0,0
1095,1025,2936.8168481551374,369.6521182144252,2022-03-13,2567.1647299407123,Company_1025,www.company1025.com,0,0
1010,1039,1109.0869717950395,203.96199169713313,2022-03-03,905.1249800979064,Company_1039,www.company1039.com,1,0
1019,1035,3170.8131183958735,238.0768833976842,2022-02-26,2932.7362349981895,Company_1035,www.company1035.com,4,1
1058,1003,9782.863794190484,466.9943372527961,2022-01-06,9315.869456937688,Company_1003,www.company1003.com,2,1
1096,1044,8213.834006946907,216.20180226856814,2022-03-19,7997.632204678339,Company_1044,www.company1044.com,3,1
1001,1051,9636.1897988893,287.99530726317465,2022-02-01,9348.194491626125,Company_1051,www.company1051.com,4,1
1069,1094,5390.686395337262,456.0564549584059,2022-04-09,4934.629940378856,Company_1094,www.company1094.com,1,1
1004,1098,1987.6257880975315,383.088540107011,2022-01-10,1604.5372479905204,Company_1098,www.company1098.com,0,0
1016,1012,5931.635400763236,124.88129046588111,2022-01-03,5806.7541102973555,Company_1012,www.company1012.com,4,1
1024,1019,5089.396011039648,158.92121771158813,2022-02-28,4930.4747933280605,Company_1019,www.company1019.com,0,0
1080,1044,8599.213744656543,103.13663630876673,2022-03-17,8496.077108347776,Company_1044,www.company1044.com,3,1
1002,1059,1882.7432270582012,352.36871609166536,2022-02-18,1530.3745109665358,Company_1059,www.company1059.com,0,0
1092,1049,5394.170233196003,279.0693701641673,2022-02-28,5115.100863031836,Company_1049,www.company1049.com,1,0
1032,1061,2350.437982245858,153.70994036091022,2022-01-31,2196.7280418849477,Company_1061,www.company1061.com,0,0
1091,1017,3922.0833420105396,483.1736484227082,2022-04-03,3438.9096935878315,Company_1017,www.company1017.com,0,0
1084,1074,7636.2136964901965,311.86388957824795,2022-03-10,7324.349806911949,Company_1074,www.company1074.com,2,1
1024,1057,5284.163164318898,196.75731764515567,2022-03-03,5087.405846673742,Company_1057,www.company1057.com,0,0
1012,1055,4382.994566311924,300.241428461883,2022-02-21,4082.753137850041,Company_1055,www.company1055.com,1,0
1050,1047,4550.286507130318,371.84813309404313,2022-03-30,4178.438374036275,Company_1047,www.company1047.com,0,0
1035,1012,5135.0209156538795,130.49568718942578,2022-02-10,5004.525228464454,Company_1012,www.company1012.com,4,0
1033,1062,8065.148894533512,209.8815260191568,2022-01-31,7855.267368514355,Company_1062,www.company1062.com,0,0
1033,1080,9028.76220046211,422.78619635359746,2022-03-26,8605.976004108512,Company_1080,www.company1080.com,0,0
1061,1088,9598.012178535355,283.8659481610645,2022-03-25,9314.14623037429,Company_1088,www.company1088.com,1,1
1051,1083,8082.130476297656,318.63085681291795,2022-01-22,7763.499619484738,Company_1083,www.company1083.com,0,0
1043,1008,3838.6620617321146,273.1264008837877,2022-01-04,3565.535660848327,Company_1008,www.company1008.com,3,1
1012,1095,7193.21235477888,117.55997705720205,2022-01-13,7075.652377721678,Company_1095,www.company1095.com,2,0
1067,1021,4938.428116498528,166.2999119280624,2022-02-14,4772.128204570466,Company_1021,www.company1021.com,1,1
1065,1081,3292.0355984144608,278.21665549675635,2022-02-11,3013.8189429177046,Company_1081,www.company1081.com,3,1
1033,1087,8567.844214833303,183.67418616317113,2022-02-18,8384.170028670133,Company_1087,www.company1087.com,2,1
1040,1080,1345.837140660925,119.9916114638715,2022-01-20,1225.8455291970533,Company_1080,www.company1080.com,0,0
1074,1070,9115.857929218811,437.4598656207295,2022-03-18,8678.398063598082,Company_1070,www.company1070.com,4,0
1043,1072,5153.297181622607,492.47701166564633,2022-03-22,4660.820169956961,Company_1072,www.company1072.com,0,0
1044,1025,6734.813291274524,417.2571495986958,2022-02-23,6317.556141675828,Company_1025,www.company1025.com,0,0
1029,1082,6934.185299852044,441.5139686818668,2022-02-05,6492.671331170178,Company_1082,www.company1082.com,1,0
1013,1089,9056.059666358828,196.79085212681815,2022-04-07,8859.26881423201,Company_1089,www.company1089.com,3,0
1012,1012,6730.027139504866,484.2507902052799,2022-01-01,6245.7763492995855,Company_1012,www.company1012.com,4,0
1095,1015,6525.4022628405555,178.77028178137135,2022-01-15,6346.631981059184,Company_1015,www.company1015.com,0,0
1046,1059,1599.8683650462096,480.5719241447329,2022-03-18,1119.2964409014767,Company_1059,www.company1059.com,0,0
1002,1026,5665.672197506837,497.9277175863804,2022-01-17,5167.744479920456,Company_1026,www.company1026.com,2,0
1035,1026,2351.521007353375,384.6891222984195,2022-01-24,1966.8318850549554,Company_1026,www.company1026.com,2,0
1087,1047,7636.90391849337,492.4574927167288,2022-02-27,7144.446425776641,Company_1047,www.company1047.com,0,0
1081,1032,5609.9972873140705,327.81591182684144,2022-03-13,5282.181375487229,Company_1032,www.company1032.com,0,0
1090,1010,7122.05001287518,203.81671327043614,2022-04-01,6918.233299604744,Company_1010,www.company1010.com,2,1
1008,1016,1375.0561054214584,274.79835426624834,2022-01-23,1100.25775115521,Company_1016,www.company1016.com,0,0
1093,1071,1763.128144412229,337.42437415151437,2022-02-15,1425.7037702607145,Company_1071,www.company1071.com,2,0
1026,1017,7446.91049256414,129.232624810806,2022-03-13,7317.677867753335,Company_1017,www.company1017.com,0,0
1074,1023,1648.7590239880603,348.9373058468984,2022-01-08,1299.821718141162,Company_1023,www.company1023.com,0,0
1090,1026,1641.3105498873274,492.4711347049178,2022-02-28,1148.8394151824095,Company_1026,www.company1026.com,2,1
1034,1085,1108.976277113987,176.04305991349105,2022-03-31,932.9332172004958,Company_1085,www.company1085.com,0,0
1007,1086,9608.512584695321,417.0380465153533,2022-02-28,9191.474538179968,Company_1086,www.company1086.com,0,0
1068,1007,7637.575235131062,463.15951751184775,2022-01-13,7174.415717619215,Company_1007,www.company1007.com,0,0
1058,1014,4179.262676518578,477.48063712808835,2022-02-08,3701.7820393904894,Company_1014,www.company1014.com,0,0
1075,1079,3668.820231588897,484.0542417621789,2022-01-28,3184.7659898267184,Company_1079,www.company1079.com,0,0
1029,1007,4147.329067712646,308.58385548858877,2022-03-30,3838.7452122240575,Company_1007,www.company1007.com,0,0
1036,1009,7971.881780630637,490.9231631966015,2022-03-02,7480.958617434036,Company_1009,www.company1009.com,1,0
1089,1048,6952.335499633729,402.92408285377553,2022-01-16,6549.4114167799535,Company_1048,www.company1048.com,1,0
1021,1072,2666.7601108072113,164.66857449478476,2022-01-02,2502.0915363124263,Company_1072,www.company1072.com,0,0
1036,1059,2566.984018006759,290.76004258718797,2022-03-23,2276.223975419571,Company_1059,www.company1059.com,0,0
1010,1087,1885.5608474205758,387.3324701488016,2022-01-17,1498.2283772717742,Company_1087,www.company1087.com,2,0
1073,1093,6942.724477312043,198.93612632763333,2022-01-30,6743.78835098441,Company_1093,www.company1093.com,2,1
1024,1082,7879.353959995624,356.24607341955493,2022-01-13,7523.107886576069,Company_1082,www.company1082.com,1,1
1064,1095,3385.4178549250364,366.6401916186477,2022-04-06,3018.7776633063886,Company_1095,www.company1095.com,2,1
1099,1094,1188.5046492782153,165.07989752342635,2022-04-03,1023.424751754789,Company_1094,www.company1094.com,1,1
1049,1039,1739.5450072878461,326.03412498110254,2022-04-04,1413.5108823067435,Company_1039,www.company1039.com,1,0
1099,1099,9710.740313605274,408.6507643914431,2022-03-23,9302.089549213832,Company_1099,www.company1099.com,0,0
1036,1018,3659.0029972967823,299.5582658143768,2022-01-13,3359.4447314824056,Company_1018,www.company1018.com,1,0
1082,1059,7923.008330543203,104.84124671044297,2022-02-12,7818.16708383276,Company_1059,www.company1059.com,0,0
1096,1017,6621.972119688374,103.61538763171687,2022-03-26,6518.356732056657,Company_1017,www.company1017.com,0,0
1024,1014,4437.456756876063,242.81173758800486,2022-04-04,4194.645019288058,Company_1014,www.company1014.com,0,0
1023,1031,2851.185359759996,470.4776273727128,2022-01-21,2380.707732387283,Company_1031,www.company1031.com,1,1
1062,1024,2092.477763434658,191.47071184144352,2022-02-24,1901.0070515932143,Company_1024,www.company1024.com,0,0
1096,1099,6535.1167123498,353.74547554867485,2022-03-22,6181.371236801125,Company_1099,www.company1099.com,0,0
1037,1060,7971.704025740092,188.83034827732823,2022-02-09,7782.873677462764,Company_1060,www.company1060.com,0,0
1012,1045,6795.138281870176,228.66799586381944,2022-03-24,6566.470286006356,Company_1045,www.company1045.com,0,0
1055,1098,5772.719199242425,439.2168358405936,2022-01-15,5333.502363401832,Company_1098,www.company1098.com,0,0
1013,1003,1377.5610108847263,391.54457690797875,2022-03-14,986.0164339767475,Company_1003,www.company1003.com,2,0
1023,1037,9716.398998349454,138.15971092528426,2022-02-21,9578.23928742417,Company_1037,www.company1037.com,0,0
1089,1043,8188.427724891171,271.48080839457344,2022-03-15,7916.946916496598,Company_1043,www.company1043.com,0,0
1099,1040,3635.3983303086825,111.66790545810579,2022-04-05,3523.7304248505766,Company_1040,www.company1040.com,0,0
1030,1090,9819.732964229655,292.3560586412036,2022-02-22,9527.376905588451,Company_1090,www.company1090.com,0,0
1017,1055,6416.934306726899,364.97360468042723,2022-03-28,6051.960702046472,Company_1055,www.company1055.com,1,1
1062,1087,6241.803923865218,147.40104943926062,2022-02-21,6094.402874425958,Company_1087,www.company1087.com,2,1
1084,1039,7732.658614865789,215.55397556366626,2022-01-30,7517.104639302122,Company_1039,www.company1039.com,1,1
1089,1015,8305.928092811238,259.1346502008628,2022-02-02,8046.793442610376,Company_1015,www.company1015.com,0,0
1086,1004,6908.307465983524,467.8124098624199,2022-02-26,6440.4950561211035,Company_1004,www.company1004.com,1,1
1013,1093,2152.8617172958,497.30200616918563,2022-02-21,1655.5597111266145,Company_1093,www.company1093.com,2,0
1059,1086,4044.4075539504856,117.96451959824634,2022-01-09,3926.4430343522395,Company_1086,www.company1086.com,0,0
1019,1025,9352.752762934448,404.4031693981568,2022-02-23,8948.349593536292,Company_1025,www.company1025.com,0,0
1049,1013,3021.5405065946675,248.68962656093728,2022-01-01,2772.8508800337304,Company_1013,www.company1013.com,2,0
1100,1082,4349.50321453762,256.98327449179203,2022-02-13,4092.5199400458278,Company_1082,www.company1082.com,1,1
1012,1033,4888.691946497764,401.7059893388091,2022-04-09,4486.985957158955,Company_1033,www.company1033.com,0,0
1061,1016,4954.64490725007,467.3705728581635,2022-03-16,4487.274334391906,Company_1016,www.company1016.com,0,0
1019,1042,6516.456242450729,480.37143780101934,2022-04-08,6036.08480464971,Company_1042,www.company1042.com,0,0
1076,1066,9487.682539702368,330.84903441532833,2022-03-21,9156.833505287039,Company_1066,www.company1066.com,1,0
1009,1055,3166.2344064925446,242.84846372020112,2022-01-09,2923.3859427723437,Company_1055,www.company1055.com,1,0
1071,1099,2093.5123867082625,415.0196343435117,2022-02-01,1678.4927523647507,Company_1099,www.company1099.com,0,0
1028,1042,2777.234408739436,200.4005533049201,2022-01-15,2576.8338554345155,Company_1042,www.company1042.com,0,0
1078,1034,8982.324101883425,325.6296115334071,2022-01-12,8656.694490350019,Company_1034,www.company1034.com,3,1
1095,1030,6812.297313896854,243.43138460994928,2022-04-07,6568.865929286904,Company_1030,www.company1030.com,0,0
1052,1013,3573.1611031524412,362.65242948315046,2022-03-19,3210.5086736692906,Company_1013,www.company1013.com,2,0
1083,1013,8343.522450717555,196.15956515740277,2022-02-26,8147.362885560153,Company_1013,www.company1013.com,2,1
1016,1018,8752.329967270924,176.6371782939303,2022-01-08,8575.692788976994,Company_1018,www.company1018.com,1,1
1069,1032,8618.629048212502,467.2956346701748,2022-03-13,8151.333413542327,Company_1032,www.company1032.com,0,0
1099,1096,9270.33880275599,140.72147317981475,2022-01-27,9129.617329576176,Company_1096,www.company1096.com,0,0
1012,1099,3270.1691815602544,302.38316309397266,2022-03-03,2967.786018466282,Company_1099,www.company1099.com,0,0
1025,1039,7795.377358716504,188.34111318520357,2022-01-12,7607.036245531301,Company_1039,www.company1039.com,1,1
1052,1046,5144.8554754672605,115.57198533026698,2022-03-06,5029.283490136993,Company_1046,www.company1046.com,1,0
1085,1029,8577.986976010554,114.40752731657055,2022-02-11,8463.579448693983,Company_1029,www.company1029.com,1,1
1100,1062,7556.416094454519,170.08870884233093,2022-03-03,7386.327385612189,Company_1062,www.company1062.com,0,0
1053,1093,7988.027018497522,446.7081418024001,2022-01-11,7541.318876695122,Company_1093,www.company1093.com,2,0
1023,1062,6905.456539129644,212.99149759081067,2022-02-12,6692.465041538833,Company_1062,www.company1062.com,0,0
1016,1057,2596.858925227362,480.1836682301183,2022-04-05,2116.6752569972437,Company_1057,www.company1057.com,0,0
1057,1016,5905.242270072445,332.6489171956774,2022-01-17,5572.593352876767,Company_1016,www.company1016.com,0,0
1039,1056,9862.027655720574,274.6456759075064,2022-04-07,9587.381979813068,Company_1056,www.company1056.com,3,0
1053,1010,9436.492598474071,332.03553386778185,2022-02-01,9104.45706460629,Company_1010,www.company1010.com,2,0
1042,1030,1388.563622173105,306.6793540905071,2022-04-03,1081.8842680825978,Company_1030,www.company1030.com,0,0
1058,1025,2483.333341564934,403.5105015029301,2022-03-26,2079.8228400620037,Company_1025,www.company1025.com,0,0
1039,1084,2185.558961091057,212.99842638914092,2022-03-26,1972.5605347019161,Company_1084,www.company1084.com,0,0
1014,1005,7533.81918986766,241.22015664012096,2022-02-09,7292.599033227539,Company_1005,www.company1005.com,0,0
1095,1065,8360.067968712505,457.6377210133003,2022-01-23,7902.430247699204,Company_1065,www.company1065.com,0,0
1005,1094,2921.602296796047,478.5826052601622,2022-02-25,2443.0196915358847,Company_1094,www.company1094.com,1,1
1035,1049,5552.674236566461,457.0232909945898,2022-01-06,5095.6509455718715,Company_1049,www.company1049.com,1,0
1087,1003,8566.3272521008,267.7791975829254,2022-03-27,8298.548054517874,Company_1003,www.company1003.com,2,0
1093,1045,7595.213902896256,412.14620120275265,2022-02-19,7183.067701693503,Company_1045,www.company1045.com,0,0
1075,1014,5880.134849426635,290.53429332043953,2022-02-06,5589.600556106196,Company_1014,www.company1014.com,0,0
1018,1030,6313.129214128956,299.0159408584409,2022-03-05,6014.1132732705155,Company_1030,www.company1030.com,0,0
1076,1068,5575.244922246519,181.8720436229136,2022-02-23,5393.372878623606,Company_1068,www.company1068.com,2,0
1009,1018,3677.936061869385,336.45212130340656,2022-03-13,3341.4839405659786,Company_1018,www.company1018.com,1,0
